path,file_type,area,category,deep_reviewed,feature_mapping,live_mock_static_stub,notes
.qwen/skills/site-architecture,docs,ai_tooling,skills,false,seo,duplicate,Mirror skill
.qwen/skills/social-content,docs,ai_tooling,skills,false,marketing,duplicate,Mirror skill
docs/API.md,docs,docs,documentation,false,api,docs_only,API documentation
docs/ARCHITECTURE.md,docs,docs,documentation,false,architecture,docs_only,Architecture docs; may have drift
docs/BUILD_PLAN.md,docs,docs,documentation,false,planning,docs_only,Build plan document
docs/BUILD_PLAN_GAP_ANALYSIS.md,docs,docs,documentation,false,planning,docs_only,Gap analysis document
docs/COMPREHENSIVE_CODEBASE_AUDIT.md,docs,docs,documentation,false,audit,docs_only,Prior audit doc; may be outdated
docs/CONTRIBUTING.md,docs,docs,documentation,false,contributing,docs_only,Contributing guide
docs/DEVELOPMENT.md,docs,docs,documentation,false,development,docs_only,Development guide
docs/ENTERPRISE_CHECKLIST.md,docs,docs,documentation,false,planning,docs_only,Enterprise readiness checklist
docs/FLOW_ISOLATION_VERIFICATION.md,docs,docs,documentation,false,testing,docs_only,Flow isolation verification doc
docs/IMPLEMENTATION_COMPLETE.md,docs,docs,documentation,false,planning,docs_only,⚠️ Claims implementation complete — contradicted by code audit
docs/IMPLEMENTATION_SUMMARY.md,docs,docs,documentation,false,planning,docs_only,Implementation summary
docs/MVP_DEFINITION.md,docs,docs,documentation,false,planning,docs_only,MVP definition document
docs/STRUCTURE_IMPLEMENTATION_REPORT.md,docs,docs,documentation,false,architecture,docs_only,Structure report
docs/STRUCTURE_STANDARDS.md,docs,docs,documentation,false,architecture,docs_only,Structure standards
docs/UI_UX_IMPROVEMENT_MASTERPLAN.md,docs,docs,documentation,false,ux,docs_only,UI/UX improvement masterplan
docs/ULTIMATE_GOD_MODE_ARCHITECTURE.md,docs,docs,documentation,false,architecture,docs_only,Ambitious architecture doc; aspirational
docs/execution/MASTER_PLAN.md,docs,docs,documentation,false,planning,docs_only,Master execution plan
docs/execution/STATUS.md,docs,docs,documentation,false,planning,docs_only,Current status tracking
docs/execution/DECISIONS.md,docs,docs,documentation,false,planning,docs_only,Decision log
docs/execution/RISKS.md,docs,docs,documentation,false,planning,docs_only,Risk register
docs/execution/CURRENT_PROBLEMS.md,docs,docs,documentation,false,planning,docs_only,Known problems log
docs/execution/PHASE3_CONTRACT_MIGRATION_NOTES.md,docs,docs,documentation,false,planning,docs_only,Phase 3 migration notes
docs/execution/BASELINE_METRICS.json,docs,docs,documentation,false,metrics,docs_only,Baseline metrics JSON
docs/execution/bundle-budgets.json,config,docs,build_quality,false,build,implemented_live,Bundle size budgets referenced by scripts/check-bundle-budgets.js
.agent/workflows/restructure.md,docs,ai_tooling,documentation,false,architecture,docs_only,Restructure workflow doc
.vscode/mcp.json,config,root,ide_config,false,development,implemented_live,VSCode MCP server configuration
